ID,Time,Mean,Sd,Time_min,Time_hrs,Treatment
S_pEmr_GFP_40uM Syringaldehyde,57601.4,410.7209899,21.94027747,960,16,40
S_pEmr_GFP_80uM Syringaldehyde,57601.4,527.4280127,30.76617616,960,16,80
S_pEmr_GFP_160uM Syringaldehyde,57601.4,706.6616218,18.65374428,960,16,160
S_pEmr_GFP_320uM Syringaldehyde,57601.4,894.459122,10.67021232,960,16,320
S_pEmr_GFP_640uM Syringaldehyde,57601.4,997.9254447,13.36899459,960,16,640
S_pEmr_GFP_0uM Syringaldehyde,58501.4,306.1636051,9.65520098,975,16.25,0
S_pEmr_GFP_20uM Syringaldehyde,58501.4,387.9162262,12.82554782,975,16.25,20
S_pEmr_GFP_40uM Syringaldehyde,58501.4,420.5952094,22.99372853,975,16.25,40
S_pEmr_GFP_80uM Syringaldehyde,58501.4,536.5599125,28.93879526,975,16.25,80
S_pEmr_GFP_160uM Syringaldehyde,58501.4,711.0745469,26.51987604,975,16.25,160
S_pEmr_GFP_320uM Syringaldehyde,58501.4,900.8964014,10.03857715,975,16.25,320
S_pEmr_GFP_640uM Syringaldehyde,58501.4,1010.561871,5.164326092,975,16.25,640
S_pEmr_GFP_0uM Syringaldehyde,59401.4,312.6835696,8.385737382,990,16.5,0
S_pEmr_GFP_20uM Syringaldehyde,59401.4,395.4758406,11.58532551,990,16.5,20
S_pEmr_GFP_40uM Syringaldehyde,59401.4,425.5403764,20.11721753,990,16.5,40
S_pEmr_GFP_80uM Syringaldehyde,59401.4,543.0562413,29.30834481,990,16.5,80
S_pEmr_GFP_160uM Syringaldehyde,59401.4,723.2974586,23.31939154,990,16.5,160
S_pEmr_GFP_320uM Syringaldehyde,59401.4,903.8407377,10.81184421,990,16.5,320
S_pEmr_GFP_640uM Syringaldehyde,59401.4,1014.089209,16.15738896,990,16.5,640
S_pEmr_GFP_0uM Syringaldehyde,60301.4,323.2501664,10.36083046,1005,16.75,0
S_pEmr_GFP_20uM Syringaldehyde,60301.4,403.3253347,16.75458092,1005,16.75,20
S_pEmr_GFP_40uM Syringaldehyde,60301.4,438.9054826,16.77557144,1005,16.75,40
S_pEmr_GFP_80uM Syringaldehyde,60301.4,552.4887119,25.27198206,1005,16.75,80
S_pEmr_GFP_160uM Syringaldehyde,60301.4,741.0989584,35.06853279,1005,16.75,160
S_pEmr_GFP_320uM Syringaldehyde,60301.4,923.0689453,9.430584193,1005,16.75,320
S_pEmr_GFP_640uM Syringaldehyde,60301.4,1028.185026,12.13231696,1005,16.75,640
S_pEmr_GFP_0uM Syringaldehyde,61201.5,332.0415491,7.10461279,1020,17,0
S_pEmr_GFP_20uM Syringaldehyde,61201.5,412.265592,15.12084088,1020,17,20
S_pEmr_GFP_40uM Syringaldehyde,61201.5,446.2403946,16.02227609,1020,17,40
S_pEmr_GFP_80uM Syringaldehyde,61201.5,563.5697924,26.87057729,1020,17,80
S_pEmr_GFP_160uM Syringaldehyde,61201.5,743.718333,29.47483498,1020,17,160
S_pEmr_GFP_320uM Syringaldehyde,61201.5,932.9795068,10.81706869,1020,17,320
S_pEmr_GFP_640uM Syringaldehyde,61201.5,1035.720157,13.75135386,1020,17,640
S_pEmr_GFP_0uM Syringaldehyde,62101.5,333.6770844,8.815967598,1035,17.25,0
S_pEmr_GFP_20uM Syringaldehyde,62101.5,420.6391111,15.94987138,1035,17.25,20
S_pEmr_GFP_40uM Syringaldehyde,62101.5,452.8465058,13.97717953,1035,17.25,40
S_pEmr_GFP_80uM Syringaldehyde,62101.5,568.7206222,23.95047883,1035,17.25,80
S_pEmr_GFP_160uM Syringaldehyde,62101.5,751.1926065,27.22609653,1035,17.25,160
S_pEmr_GFP_320uM Syringaldehyde,62101.5,940.0593191,10.4864479,1035,17.25,320
S_pEmr_GFP_640uM Syringaldehyde,62101.5,1041.857171,13.38906056,1035,17.25,640
S_pEmr_GFP_0uM Syringaldehyde,63001.5,348.9856665,9.31012584,1050,17.5,0
S_pEmr_GFP_20uM Syringaldehyde,63001.5,423.3311803,15.67284326,1050,17.5,20
S_pEmr_GFP_40uM Syringaldehyde,63001.5,456.7846259,15.61603107,1050,17.5,40
S_pEmr_GFP_80uM Syringaldehyde,63001.5,578.3444113,23.55605947,1050,17.5,80
S_pEmr_GFP_160uM Syringaldehyde,63001.5,766.8203595,29.31427705,1050,17.5,160
S_pEmr_GFP_320uM Syringaldehyde,63001.5,953.3253968,6.903237182,1050,17.5,320
S_pEmr_GFP_640uM Syringaldehyde,63001.5,1055.945254,18.20377957,1050,17.5,640
S_pEmr_GFP_0uM Syringaldehyde,63901.5,350.7707681,8.286181295,1065,17.75,0
S_pEmr_GFP_20uM Syringaldehyde,63901.5,433.9183968,16.15659892,1065,17.75,20
S_pEmr_GFP_40uM Syringaldehyde,63901.5,469.74753,14.47620668,1065,17.75,40
S_pEmr_GFP_80uM Syringaldehyde,63901.5,591.5756536,26.34414392,1065,17.75,80
S_pEmr_GFP_160uM Syringaldehyde,63901.5,773.8852015,29.09723982,1065,17.75,160
S_pEmr_GFP_320uM Syringaldehyde,63901.5,967.5893585,8.677599766,1065,17.75,320
S_pEmr_GFP_640uM Syringaldehyde,63901.5,1065.456139,11.25014506,1065,17.75,640
S_pEmr_GFP_0uM Syringaldehyde,64801.6,354.0228677,8.507189657,1080,18,0
S_pEmr_GFP_20uM Syringaldehyde,64801.6,432.0201653,13.69439729,1080,18,20
S_pEmr_GFP_40uM Syringaldehyde,64801.6,471.8464019,15.64549954,1080,18,40
S_pEmr_GFP_80uM Syringaldehyde,64801.6,587.0274023,22.284535,1080,18,80
S_pEmr_GFP_160uM Syringaldehyde,64801.6,782.6412831,28.97540248,1080,18,160
S_pEmr_GFP_320uM Syringaldehyde,64801.6,973.1377862,13.29586162,1080,18,320
S_pEmr_GFP_640uM Syringaldehyde,64801.6,1064.953433,5.973766835,1080,18,640
S_pEmr_GFP_0uM Syringaldehyde,65701.6,361.9090365,8.80809838,1095,18.25,0
S_pEmr_GFP_20uM Syringaldehyde,65701.6,438.2445304,14.19054591,1095,18.25,20
S_pEmr_GFP_40uM Syringaldehyde,65701.6,480.7926129,16.30656104,1095,18.25,40
S_pEmr_GFP_80uM Syringaldehyde,65701.6,597.5363435,28.2814786,1095,18.25,80
S_pEmr_GFP_160uM Syringaldehyde,65701.6,786.4516499,26.233872,1095,18.25,160
S_pEmr_GFP_320uM Syringaldehyde,65701.6,980.6477213,6.138671502,1095,18.25,320
S_pEmr_GFP_640uM Syringaldehyde,65701.6,1074.603777,9.905233751,1095,18.25,640
S_pEmr_GFP_0uM Syringaldehyde,66601.6,373.0271418,9.2020988,1110,18.5,0
S_pEmr_GFP_20uM Syringaldehyde,66601.6,448.4018339,13.76668543,1110,18.5,20
S_pEmr_GFP_40uM Syringaldehyde,66601.6,491.4356219,17.47164997,1110,18.5,40
S_pEmr_GFP_80uM Syringaldehyde,66601.6,613.144475,20.95213368,1110,18.5,80
S_pEmr_GFP_160uM Syringaldehyde,66601.6,805.6578513,29.38969094,1110,18.5,160
S_pEmr_GFP_320uM Syringaldehyde,66601.6,994.5597617,8.837325511,1110,18.5,320
S_pEmr_GFP_640uM Syringaldehyde,66601.6,1091.814003,9.728516887,1110,18.5,640
S_pEmr_GFP_0uM Syringaldehyde,67501.6,380.123154,10.04176868,1125,18.75,0
S_pEmr_GFP_20uM Syringaldehyde,67501.6,452.6786902,12.33335673,1125,18.75,20
S_pEmr_GFP_40uM Syringaldehyde,67501.6,491.6686663,19.62794133,1125,18.75,40
S_pEmr_GFP_80uM Syringaldehyde,67501.6,618.8807999,22.42113901,1125,18.75,80
S_pEmr_GFP_160uM Syringaldehyde,67501.6,815.2669086,24.8610387,1125,18.75,160
S_pEmr_GFP_320uM Syringaldehyde,67501.6,1005.693462,9.747769276,1125,18.75,320
S_pEmr_GFP_640uM Syringaldehyde,67501.6,1104.305993,11.23925635,1125,18.75,640
S_pEmr_GFP_0uM Syringaldehyde,68401.6,383.5243336,8.646899711,1140,19,0
S_pEmr_GFP_20uM Syringaldehyde,68401.6,464.1944389,12.24830632,1140,19,20
S_pEmr_GFP_40uM Syringaldehyde,68401.6,503.6924082,17.91599926,1140,19,40
S_pEmr_GFP_80uM Syringaldehyde,68401.6,630.7515571,23.52491633,1140,19,80
S_pEmr_GFP_160uM Syringaldehyde,68401.6,822.95233,27.58930537,1140,19,160
S_pEmr_GFP_320uM Syringaldehyde,68401.6,1014.84015,9.368641587,1140,19,320
S_pEmr_GFP_640uM Syringaldehyde,68401.6,1111.063792,14.61973524,1140,19,640
S_pEmr_GFP_0uM Syringaldehyde,69301.7,387.6434197,7.281779142,1155,19.25,0
S_pEmr_GFP_20uM Syringaldehyde,69301.7,464.2022844,15.73548059,1155,19.25,20
S_pEmr_GFP_40uM Syringaldehyde,69301.7,505.1632635,15.22384221,1155,19.25,40
S_pEmr_GFP_80uM Syringaldehyde,69301.7,630.7217583,23.62294862,1155,19.25,80
S_pEmr_GFP_160uM Syringaldehyde,69301.7,827.5852394,26.84400167,1155,19.25,160
S_pEmr_GFP_320uM Syringaldehyde,69301.7,1018.215859,9.802359538,1155,19.25,320
S_pEmr_GFP_640uM Syringaldehyde,69301.7,1120.795367,8.861185624,1155,19.25,640
S_pEmr_GFP_0uM Syringaldehyde,70201.7,398.0188192,9.397059158,1170,19.5,0
S_pEmr_GFP_20uM Syringaldehyde,70201.7,475.6014793,14.22254211,1170,19.5,20
S_pEmr_GFP_40uM Syringaldehyde,70201.7,518.9644476,15.14638179,1170,19.5,40
S_pEmr_GFP_80uM Syringaldehyde,70201.7,644.4606862,21.96447677,1170,19.5,80
S_pEmr_GFP_160uM Syringaldehyde,70201.7,846.903684,29.25018398,1170,19.5,160
S_pEmr_GFP_320uM Syringaldehyde,70201.7,1032.534756,6.644163498,1170,19.5,320
S_pEmr_GFP_640uM Syringaldehyde,70201.7,1137.535508,14.38698519,1170,19.5,640
S_pEmr_GFP_0uM Syringaldehyde,71101.7,403.0803059,8.55047494,1185,19.75,0
S_pEmr_GFP_20uM Syringaldehyde,71101.7,482.3233774,21.92156988,1185,19.75,20
S_pEmr_GFP_40uM Syringaldehyde,71101.7,523.400578,15.32148387,1185,19.75,40
S_pEmr_GFP_80uM Syringaldehyde,71101.7,651.3480862,19.17145085,1185,19.75,80
S_pEmr_GFP_160uM Syringaldehyde,71101.7,852.170013,30.54568564,1185,19.75,160
S_pEmr_GFP_320uM Syringaldehyde,71101.7,1047.537078,7.697769982,1185,19.75,320
S_pEmr_GFP_640uM Syringaldehyde,71101.7,1146.767023,11.21532657,1185,19.75,640
SA_pEmr_GFP_0uM Syringic acid,19800.5,88.8561888,7.640328701,330,5.5,0
SA_pEmr_GFP_20uM Syringic acid,19800.5,76.51839655,7.977629423,330,5.5,20
SA_pEmr_GFP_40uM Syringic acid,19800.5,98.88061346,5.495452502,330,5.5,40
SA_pEmr_GFP_80uM Syringic acid,19800.5,113.7381562,9.111913129,330,5.5,80
SA_pEmr_GFP_160uM Syringic acid,19800.5,112.7843734,6.086412971,330,5.5,160
SA_pEmr_GFP_320uM Syringic acid,19800.5,119.3345215,1.09987578,330,5.5,320
SA_pEmr_GFP_640uM Syringic acid,19800.5,130.7275365,22.55563788,330,5.5,640
SA_pEmr_GFP_0uM Syringic acid,20700.5,100.9450683,6.776106788,345,5.75,0
SA_pEmr_GFP_20uM Syringic acid,20700.5,91.89051018,6.290210503,345,5.75,20
SA_pEmr_GFP_40uM Syringic acid,20700.5,120.8948308,9.233470344,345,5.75,40
SA_pEmr_GFP_80uM Syringic acid,20700.5,125.4815554,7.998236194,345,5.75,80
SA_pEmr_GFP_160uM Syringic acid,20700.5,122.9649827,5.468642303,345,5.75,160
SA_pEmr_GFP_320uM Syringic acid,20700.5,131.1232522,9.277676262,345,5.75,320
SA_pEmr_GFP_640uM Syringic acid,20700.5,148.0571209,18.63554193,345,5.75,640
SA_pEmr_GFP_0uM Syringic acid,21600.5,92.96934724,1.967819526,360,6,0
SA_pEmr_GFP_20uM Syringic acid,21600.5,91.40921523,8.488894278,360,6,20
SA_pEmr_GFP_40uM Syringic acid,21600.5,115.1223164,7.486413268,360,6,40
SA_pEmr_GFP_80uM Syringic acid,21600.5,124.5514717,7.253077364,360,6,80
SA_pEmr_GFP_160uM Syringic acid,21600.5,127.2833783,5.14283731,360,6,160
SA_pEmr_GFP_320uM Syringic acid,21600.5,136.3889477,10.63656541,360,6,320
SA_pEmr_GFP_640uM Syringic acid,21600.5,152.401396,16.59530585,360,6,640
SA_pEmr_GFP_0uM Syringic acid,22500.6,102.3791387,6.425925151,375,6.25,0
SA_pEmr_GFP_20uM Syringic acid,22500.6,94.7787309,5.369135771,375,6.25,20
SA_pEmr_GFP_40uM Syringic acid,22500.6,115.399113,1.640316157,375,6.25,40
SA_pEmr_GFP_80uM Syringic acid,22500.6,129.1929521,6.804696555,375,6.25,80
SA_pEmr_GFP_160uM Syringic acid,22500.6,132.8481443,5.425778133,375,6.25,160
SA_pEmr_GFP_320uM Syringic acid,22500.6,143.1542256,6.68461751,375,6.25,320
SA_pEmr_GFP_640uM Syringic acid,22500.6,161.3082959,12.1753931,375,6.25,640
SA_pEmr_GFP_0uM Syringic acid,23400.6,105.3586221,7.535683791,390,6.5,0
SA_pEmr_GFP_20uM Syringic acid,23400.6,100.3076099,9.257646188,390,6.5,20
SA_pEmr_GFP_40uM Syringic acid,23400.6,122.1178548,3.227198953,390,6.5,40
SA_pEmr_GFP_80uM Syringic acid,23400.6,135.755521,4.967614825,390,6.5,80
SA_pEmr_GFP_160uM Syringic acid,23400.6,136.6019867,1.691208818,390,6.5,160
SA_pEmr_GFP_320uM Syringic acid,23400.6,152.4847142,9.137831027,390,6.5,320
SA_pEmr_GFP_640uM Syringic acid,23400.6,169.4941972,16.6258886,390,6.5,640
SA_pEmr_GFP_0uM Syringic acid,24300.6,110.2345844,9.793055725,405,6.75,0
SA_pEmr_GFP_20uM Syringic acid,24300.6,107.0886752,10.95064381,405,6.75,20
SA_pEmr_GFP_40uM Syringic acid,24300.6,129.3721243,5.10165215,405,6.75,40
SA_pEmr_GFP_80uM Syringic acid,24300.6,141.1898634,5.322588074,405,6.75,80
SA_pEmr_GFP_160uM Syringic acid,24300.6,146.1303339,4.211397396,405,6.75,160
SA_pEmr_GFP_320uM Syringic acid,24300.6,157.3563511,10.55453455,405,6.75,320
SA_pEmr_GFP_640uM Syringic acid,24300.6,180.3326793,17.10697691,405,6.75,640
SA_pEmr_GFP_0uM Syringic acid,25200.6,119.317734,3.591754146,420,7,0
SA_pEmr_GFP_20uM Syringic acid,25200.6,117.5770845,8.84530548,420,7,20
SA_pEmr_GFP_40uM Syringic acid,25200.6,137.0305508,3.505636131,420,7,40
SA_pEmr_GFP_80uM Syringic acid,25200.6,155.1767041,7.290805214,420,7,80
SA_pEmr_GFP_160uM Syringic acid,25200.6,155.3841091,2.860858642,420,7,160
SA_pEmr_GFP_320uM Syringic acid,25200.6,168.3750196,8.384930842,420,7,320
SA_pEmr_GFP_640uM Syringic acid,25200.6,191.7060532,18.00531822,420,7,640
SA_pEmr_GFP_0uM Syringic acid,26100.6,121.2377926,7.541866152,435,7.25,0
SA_pEmr_GFP_20uM Syringic acid,26100.6,118.8855864,10.22114989,435,7.25,20
SA_pEmr_GFP_40uM Syringic acid,26100.6,142.0601645,4.687491301,435,7.25,40
SA_pEmr_GFP_80uM Syringic acid,26100.6,158.5452114,6.023694691,435,7.25,80
SA_pEmr_GFP_160uM Syringic acid,26100.6,162.1466893,7.114140247,435,7.25,160
SA_pEmr_GFP_320uM Syringic acid,26100.6,177.3031127,11.44090173,435,7.25,320
SA_pEmr_GFP_640uM Syringic acid,26100.6,203.0183558,19.50795522,435,7.25,640
SA_pEmr_GFP_0uM Syringic acid,27000.6,124.4160173,6.990572443,450,7.5,0
SA_pEmr_GFP_20uM Syringic acid,27000.6,122.2365115,11.38990152,450,7.5,20
SA_pEmr_GFP_40uM Syringic acid,27000.6,147.3221712,3.407277864,450,7.5,40
SA_pEmr_GFP_80uM Syringic acid,27000.6,161.9194962,8.350977246,450,7.5,80
SA_pEmr_GFP_160uM Syringic acid,27000.6,167.1215033,6.65611376,450,7.5,160
SA_pEmr_GFP_320uM Syringic acid,27000.6,189.3009259,12.05419882,450,7.5,320
SA_pEmr_GFP_640uM Syringic acid,27000.6,205.6824123,18.25357162,450,7.5,640
SA_pEmr_GFP_0uM Syringic acid,27900.7,134.7700062,5.277113459,465,7.75,0
SA_pEmr_GFP_20uM Syringic acid,27900.7,134.5370247,13.29452476,465,7.75,20
SA_pEmr_GFP_40uM Syringic acid,27900.7,157.4183663,4.636599155,465,7.75,40
SA_pEmr_GFP_80uM Syringic acid,27900.7,165.4690132,7.024891215,465,7.75,80
SA_pEmr_GFP_160uM Syringic acid,27900.7,178.3619253,6.440084771,465,7.75,160
SA_pEmr_GFP_320uM Syringic acid,27900.7,198.2127428,10.69359991,465,7.75,320
SA_pEmr_GFP_640uM Syringic acid,27900.7,223.3554703,19.80192948,465,7.75,640
SA_pEmr_GFP_0uM Syringic acid,28800.7,136.2429699,7.416931197,480,8,0
SA_pEmr_GFP_20uM Syringic acid,28800.7,138.0262434,8.422378309,480,8,20
SA_pEmr_GFP_40uM Syringic acid,28800.7,156.9389002,5.560391466,480,8,40
SA_pEmr_GFP_80uM Syringic acid,28800.7,170.6465148,2.812046246,480,8,80
SA_pEmr_GFP_160uM Syringic acid,28800.7,185.7125571,3.85868231,480,8,160
SA_pEmr_GFP_320uM Syringic acid,28800.7,205.6652804,12.34903934,480,8,320
SA_pEmr_GFP_640uM Syringic acid,28800.7,228.5605702,16.36416494,480,8,640
SA_pEmr_GFP_0uM Syringic acid,29700.7,141.9627976,9.276219737,495,8.25,0
SA_pEmr_GFP_20uM Syringic acid,29700.7,143.6724392,10.15620658,495,8.25,20
SA_pEmr_GFP_40uM Syringic acid,29700.7,169.8785874,3.036733474,495,8.25,40
SA_pEmr_GFP_80uM Syringic acid,29700.7,182.9278197,5.363544397,495,8.25,80
SA_pEmr_GFP_160uM Syringic acid,29700.7,195.3946117,7.376725788,495,8.25,160
SA_pEmr_GFP_320uM Syringic acid,29700.7,219.5522212,12.37910719,495,8.25,320
SA_pEmr_GFP_640uM Syringic acid,29700.7,239.2271396,16.47892636,495,8.25,640
SA_pEmr_GFP_0uM Syringic acid,30600.7,144.3643862,5.992894602,510,8.5,0
SA_pEmr_GFP_20uM Syringic acid,30600.7,150.6479273,9.233445813,510,8.5,20
SA_pEmr_GFP_40uM Syringic acid,30600.7,174.3646594,4.161186858,510,8.5,40
SA_pEmr_GFP_80uM Syringic acid,30600.7,192.1337415,5.445859733,510,8.5,80
SA_pEmr_GFP_160uM Syringic acid,30600.7,203.4650292,6.618983493,510,8.5,160
SA_pEmr_GFP_320uM Syringic acid,30600.7,224.4486622,11.99160382,510,8.5,320
SA_pEmr_GFP_640uM Syringic acid,30600.7,243.4688749,12.73640129,510,8.5,640
SA_pEmr_GFP_0uM Syringic acid,31500.8,157.0181302,8.263169423,525,8.75,0
SA_pEmr_GFP_20uM Syringic acid,31500.8,160.217502,14.48769379,525,8.75,20
SA_pEmr_GFP_40uM Syringic acid,31500.8,182.4176934,4.746657532,525,8.75,40
SA_pEmr_GFP_80uM Syringic acid,31500.8,198.7120301,3.219322662,525,8.75,80
SA_pEmr_GFP_160uM Syringic acid,31500.8,211.6480858,5.45961639,525,8.75,160
SA_pEmr_GFP_320uM Syringic acid,31500.8,237.6464298,12.61015641,525,8.75,320
SA_pEmr_GFP_640uM Syringic acid,31500.8,259.3652077,11.98546706,525,8.75,640
SA_pEmr_GFP_0uM Syringic acid,32400.8,160.4278267,13.21244292,540,9,0
SA_pEmr_GFP_20uM Syringic acid,32400.8,166.5229691,13.23804353,540,9,20
SA_pEmr_GFP_40uM Syringic acid,32400.8,189.9486382,5.48930935,540,9,40
SA_pEmr_GFP_80uM Syringic acid,32400.8,207.1631185,3.650104329,540,9,80
SA_pEmr_GFP_160uM Syringic acid,32400.8,223.1708833,5.117455376,540,9,160
SA_pEmr_GFP_320uM Syringic acid,32400.8,245.6677351,9.249186496,540,9,320
SA_pEmr_GFP_640uM Syringic acid,32400.8,270.8106381,17.25140292,540,9,640
SA_pEmr_GFP_0uM Syringic acid,33300.8,164.8277685,7.35612544,555,9.25,0
SA_pEmr_GFP_20uM Syringic acid,33300.8,168.3296538,12.66953467,555,9.25,20
SA_pEmr_GFP_40uM Syringic acid,33300.8,193.7057208,4.059983495,555,9.25,40
SA_pEmr_GFP_80uM Syringic acid,33300.8,207.260244,5.156771116,555,9.25,80
SA_pEmr_GFP_160uM Syringic acid,33300.8,227.6193448,6.216947767,555,9.25,160
SA_pEmr_GFP_320uM Syringic acid,33300.8,259.129203,9.044037836,555,9.25,320
SA_pEmr_GFP_640uM Syringic acid,33300.8,278.5856434,18.04697955,555,9.25,640
SA_pEmr_GFP_0uM Syringic acid,34200.8,170.6003213,8.908719576,570,9.5,0
SA_pEmr_GFP_20uM Syringic acid,34200.8,178.7288305,14.15881688,570,9.5,20
SA_pEmr_GFP_40uM Syringic acid,34200.8,202.8255924,2.247004021,570,9.5,40
SA_pEmr_GFP_80uM Syringic acid,34200.8,216.8966345,6.609236695,570,9.5,80
SA_pEmr_GFP_160uM Syringic acid,34200.8,232.0059993,8.52552683,570,9.5,160
SA_pEmr_GFP_320uM Syringic acid,34200.8,265.0690206,11.17789807,570,9.5,320
SA_pEmr_GFP_640uM Syringic acid,34200.8,289.337572,18.50274768,570,9.5,640
SA_pEmr_GFP_0uM Syringic acid,35100.9,174.9104469,9.463439953,585,9.75,0
SA_pEmr_GFP_20uM Syringic acid,35100.9,179.3478186,15.45035635,585,9.75,20
SA_pEmr_GFP_40uM Syringic acid,35100.9,201.3146804,6.162687592,585,9.75,40
SA_pEmr_GFP_80uM Syringic acid,35100.9,222.4411921,4.932757309,585,9.75,80
SA_pEmr_GFP_160uM Syringic acid,35100.9,240.1052169,8.3550458,585,9.75,160
SA_pEmr_GFP_320uM Syringic acid,35100.9,266.9151718,12.15147565,585,9.75,320
SA_pEmr_GFP_640uM Syringic acid,35100.9,294.6103861,16.21043267,585,9.75,640
SA_pEmr_GFP_0uM Syringic acid,36000.9,174.6508147,9.458850004,600,10,0
SA_pEmr_GFP_20uM Syringic acid,36000.9,183.4010494,14.21833876,600,10,20
SA_pEmr_GFP_40uM Syringic acid,36000.9,207.8756648,7.303568317,600,10,40
SA_pEmr_GFP_80uM Syringic acid,36000.9,229.9695009,5.461658817,600,10,80
SA_pEmr_GFP_160uM Syringic acid,36000.9,243.521889,7.34869326,600,10,160
SA_pEmr_GFP_320uM Syringic acid,36000.9,275.2652422,9.513625294,600,10,320
SA_pEmr_GFP_640uM Syringic acid,36000.9,308.2647864,14.22925223,600,10,640
SA_pEmr_GFP_0uM Syringic acid,36900.9,181.9544661,9.932072524,615,10.25,0
SA_pEmr_GFP_20uM Syringic acid,36900.9,188.5086546,16.22053894,615,10.25,20
SA_pEmr_GFP_40uM Syringic acid,36900.9,218.2641254,8.791004068,615,10.25,40
SA_pEmr_GFP_80uM Syringic acid,36900.9,231.9756599,4.858604088,615,10.25,80
SA_pEmr_GFP_160uM Syringic acid,36900.9,249.5806056,9.61905744,615,10.25,160
SA_pEmr_GFP_320uM Syringic acid,36900.9,282.4643885,10.18926843,615,10.25,320
SA_pEmr_GFP_640uM Syringic acid,36900.9,311.0392724,15.29488978,615,10.25,640
SA_pEmr_GFP_0uM Syringic acid,37800.9,182.7079417,10.80388771,630,10.5,0
SA_pEmr_GFP_20uM Syringic acid,37800.9,194.7537404,16.00790127,630,10.5,20
SA_pEmr_GFP_40uM Syringic acid,37800.9,216.9786701,4.040667385,630,10.5,40
SA_pEmr_GFP_80uM Syringic acid,37800.9,237.5007258,7.918887669,630,10.5,80
SA_pEmr_GFP_160uM Syringic acid,37800.9,259.1038934,11.19909266,630,10.5,160
SA_pEmr_GFP_320uM Syringic acid,37800.9,293.802288,9.44227693,630,10.5,320
SA_pEmr_GFP_640uM Syringic acid,37800.9,321.6780396,19.02337047,630,10.5,640
SA_pEmr_GFP_0uM Syringic acid,38700.9,188.0504989,9.528714851,645,10.75,0
SA_pEmr_GFP_20uM Syringic acid,38700.9,195.5205968,19.65178028,645,10.75,20
SA_pEmr_GFP_40uM Syringic acid,38700.9,218.7320836,3.679528501,645,10.75,40
SA_pEmr_GFP_80uM Syringic acid,38700.9,240.3930159,6.079219614,645,10.75,80
SA_pEmr_GFP_160uM Syringic acid,38700.9,264.4059421,11.21072106,645,10.75,160
SA_pEmr_GFP_320uM Syringic acid,38700.9,297.1710392,10.42312259,645,10.75,320
SA_pEmr_GFP_640uM Syringic acid,38700.9,322.9385763,18.03432251,645,10.75,640
SA_pEmr_GFP_0uM Syringic acid,39601,193.6250878,7.906223718,660,11,0
SA_pEmr_GFP_20uM Syringic acid,39601,203.6484728,16.72892884,660,11,20
SA_pEmr_GFP_40uM Syringic acid,39601,229.2792077,1.756727522,660,11,40
SA_pEmr_GFP_80uM Syringic acid,39601,247.6216128,4.624345499,660,11,80
SA_pEmr_GFP_160uM Syringic acid,39601,267.4404184,15.97102549,660,11,160
SA_pEmr_GFP_320uM Syringic acid,39601,302.0791986,10.54814564,660,11,320
SA_pEmr_GFP_640uM Syringic acid,39601,333.0327206,13.30960748,660,11,640
SA_pEmr_GFP_0uM Syringic acid,40501,194.6545077,4.474383838,675,11.25,0
SA_pEmr_GFP_20uM Syringic acid,40501,209.224817,16.46423985,675,11.25,20
SA_pEmr_GFP_40uM Syringic acid,40501,232.6216782,1.921349733,675,11.25,40
SA_pEmr_GFP_80uM Syringic acid,40501,250.9853141,13.51518751,675,11.25,80
SA_pEmr_GFP_160uM Syringic acid,40501,276.4010129,13.42712684,675,11.25,160
SA_pEmr_GFP_320uM Syringic acid,40501,311.8088854,11.4395951,675,11.25,320
SA_pEmr_GFP_640uM Syringic acid,40501,342.355427,18.04877472,675,11.25,640
SA_pEmr_GFP_0uM Syringic acid,41401,198.9720377,10.98342074,690,11.5,0
SA_pEmr_GFP_20uM Syringic acid,41401,212.1365279,11.47821351,690,11.5,20
SA_pEmr_GFP_40uM Syringic acid,41401,239.3655021,3.27973274,690,11.5,40
SA_pEmr_GFP_80uM Syringic acid,41401,256.4443769,7.0498197,690,11.5,80
SA_pEmr_GFP_160uM Syringic acid,41401,281.2500675,10.84524982,690,11.5,160
SA_pEmr_GFP_320uM Syringic acid,41401,316.8850712,10.81872537,690,11.5,320
SA_pEmr_GFP_640uM Syringic acid,41401,352.6197537,21.1927462,690,11.5,640
SA_pEmr_GFP_0uM Syringic acid,42301,208.4744542,13.99218351,705,11.75,0
SA_pEmr_GFP_20uM Syringic acid,42301,217.3032134,16.77493051,705,11.75,20
SA_pEmr_GFP_40uM Syringic acid,42301,242.2337479,3.964751448,705,11.75,40
SA_pEmr_GFP_80uM Syringic acid,42301,261.5019094,5.70324413,705,11.75,80
SA_pEmr_GFP_160uM Syringic acid,42301,284.1744617,11.96167739,705,11.75,160
SA_pEmr_GFP_320uM Syringic acid,42301,325.2471923,9.661851542,705,11.75,320
SA_pEmr_GFP_640uM Syringic acid,42301,355.7039263,21.93594487,705,11.75,640
SA_pEmr_GFP_0uM Syringic acid,43201,204.2985814,12.03102963,720,12,0
SA_pEmr_GFP_20uM Syringic acid,43201,214.55573,22.15134487,720,12,20
SA_pEmr_GFP_40uM Syringic acid,43201,246.3586458,7.553253266,720,12,40
SA_pEmr_GFP_80uM Syringic acid,43201,263.1575764,7.862321904,720,12,80
SA_pEmr_GFP_160uM Syringic acid,43201,287.3969303,10.12960023,720,12,160
SA_pEmr_GFP_320uM Syringic acid,43201,328.0974689,8.433546252,720,12,320
